6518717,53241860,53253686,42.781,25,1,2
6499869,53241860,53197854,85.832,25,1,2
6499869,53241860,53092886,117.54599999999999,25,1,2
6449795,53202954,53196854,57.265,25,1,2
6449798,53202955,53064196,60.147,25,1,2
239023797,2468395023,53198984,93.171,25,1,2
239023656,2468392976,993051733,170.117,25,1,2
6499875,53241876,281651687,55.94500000000001,25,1,2
253894070,2597652501,2468395604,34.668,25,1,2
25476309,53182487,2475671410,157.423,25,1,2
25476313,53182487,53092254,780.841,25,1,2
239796457,53182487,4587733657,195.324,25,1,2
239796457,53182487,4587733641,239.809,25,1,2
6510498,53248028,53227179,69.519,25,1,2
6442364,53196835,53167099,103.929,25,1,2
6389617,53123110,53136533,36.753,25,1,2
6378906,53123110,53084962,180.35199999999998,25,1,2
6378906,53123110,53084941,38.516999999999996,25,1,2
6378906,53123112,53084962,109.428,25,1,2
6390131,53123112,53137103,199.427,25,1,2
6390131,53123112,53137099,117.768,25,1,2
6471883,2475685937,53192786,328.99700000000007,25,1,2
6456892,53209138,53167078,58.076,25,1,2
6449795,53196854,53202954,57.265,25,1,2
239024154,53196854,2597649566,177.765,25,1,2
239024154,53196854,2468397851,69.52499999999999,25,1,2
6434415,53182524,53119893,44.373,25,1,2
6427089,53182524,53182533,263.973,25,1,2
6434415,53182524,53189285,149.586,25,1,2
6352039,53090369,53068185,32.44,25,1,2
6477753,53123138,53225277,85.823,25,1,2
6341820,53123138,53064873,207.743,25,1,2
6378930,53123138,53084952,73.35,25,1,2
6480307,53182533,53189281,54.894,25,1,2
6427089,53182533,53182524,263.973,25,1,2
6480307,53182533,53189291,161.144,25,1,2
6393780,53141577,53141580,53.598,25,1,2
55198738,53141577,53201947,131.36599999999999,25,1,2
55198738,53141577,1203698859,181.29500000000002,25,1,2
28130913,308969545,308969552,117.72800000000001,25,1,2
6393780,53141580,53141585,66.566,25,1,2
6393780,53141580,53141577,53.598,25,1,2
6439878,53141580,53194660,83.65199999999999,25,1,2
6521496,308969552,53194138,40.416,25,1,2
6521496,308969552,53250324,56.391,25,1,2
28130913,308969552,308969545,117.72800000000001,25,1,2
6393780,53141585,53141586,52.928,25,1,2
6393780,53141585,53141580,66.566,25,1,2
6433590,53141585,53188570,53.869,25,1,2
6393780,53141586,53090621,69.087,25,1,2
6393780,53141586,53141585,52.928,25,1,2
6522422,53141586,53201947,157.97899999999998,25,1,2
313913538,2468390993,3334915324,100.732,25,1,2
6357020,53096528,53096529,75.629,25,2,2
6496402,53096528,53187412,54.17,25,1,2
6496402,53096528,306727401,57.557,25,1,2
6499854,53096529,53187411,76.932,25,1,2
6499854,53096529,53241846,89.278,25,1,2
92161110,53096529,1069943216,126.702,25,2,2
6443000,53096534,53197338,59.98,25,1,2
92161109,53096534,305288621,95.641,25,1,2
92161109,53096534,53096536,248.575,25,1,2
6457824,53096530,53139585,55.399,25,1,2
92161108,53096530,1069943216,115.40199999999999,25,1,2
92161109,53096530,53068290,66.184,25,1,2
110750583,53096530,1201228284,251.07999999999998,25,1,2
6367366,53096536,4271815496,20.797,25,1,2
6367366,53096536,3158909722,61.391000000000005,25,1,2
92161109,53096536,53096534,248.575,25,1,2
428029608,53096536,4271815494,25.290999999999997,25,1,3
26128561,286052441,1147842250,87.315,25,1,2
26128561,286052441,286052445,104.021,25,1,2
26128582,286052441,2475571143,76.88300000000001,25,1,2
6393787,53141594,53141598,118.00899999999999,25,1,2
6438231,53192786,130168689,65.641,25,1,2
6471883,53192786,2475685937,328.997,25,1,2
6442364,53192786,53167099,89.096,25,1,2
183217472,286052445,286052265,44.415,25,1,2
26128561,286052445,286052441,104.021,25,1,2
26128561,286052445,286052303,57.069,25,1,2
6393787,53141598,53141594,118.009,25,1,2
6453731,53141598,53206592,69.30499999999999,25,1,2
6510555,53141598,53068874,64.012,25,1,2
366238751,53096542,296268279,43.569,25,1,5
428341757,53096542,53238063,387.32800000000003,25,1,5
428029633,53096542,53245356,542.468,25,1,5
99968976,5860124769,2475676466,35.782000000000004,25,1,2
6449935,53203043,2468362814,64.935,25,1,2
6454932,53203043,53135635,95.186,25,1,2
6457706,53203043,53189295,160.286,25,1,2
6348042,53084270,130168311,232.14799999999997,25,1,2
6414453,53084270,53167077,80.3,25,1,2
6414453,53084270,53167090,84.10300000000001,25,1,2
239023851,4619196528,2468395597,67.088,25,1,2
6345908,53076087,53076089,78.611,25,1,2
6515749,53076087,53251306,68.566,25,1,2
6515749,53076087,53080408,106.759,25,1,2
6345908,53076089,53076087,78.611,25,1,2
6351091,53076089,53089184,55.45,25,1,2
6345908,53076089,53076095,79.305,25,1,2
6449243,53076095,53202541,43.784,25,1,2
6345908,53076095,53076098,50.488,25,1,2
6345908,53076095,53076089,79.305,25,1,2
6392135,53139584,53139585,56.156,25,1,2
6371442,53139584,53113772,172.808,25,1,2
6514173,53139584,293727578,72.525,25,1,2
6392135,53139585,53139584,56.156,25,1,2
6457824,53139585,53209885,153.924,25,1,2
6457824,53139585,53096530,55.399,25,1,2
6345908,53076098,53076099,72.956,25,1,2
6345908,53076098,53076095,50.488,25,1,2
6483454,53076098,53229524,132.89,25,1,2
6345908,53076099,53076098,72.956,25,1,2
239023797,53198984,2468395023,93.171,25,1,2
6445040,53198984,53197893,110.60600000000001,25,1,2
6505594,53198984,53238063,308.455,25,1,2
6505594,53198984,53245356,63.724,25,1,2
6345911,53076114,53076115,119.90199999999999,25,1,2
6345912,53076114,53197853,216.404,25,1,2
6505603,53076114,53197853,219.98799999999997,25,1,2
6345911,53076115,53076114,119.90200000000002,25,1,2
6494924,53076115,53199294,134.873,25,1,2
14270016,53076115,30139416,708.7719999999999,25,1,3
6348052,53084306,31191259,151.757,25,1,2
428025009,53084306,1141299604,78.06,25,1,5
622462914,53084306,3797475916,71.94400000000002,25,1,5
6326456,53076125,53076130,24.452,25,1,2
6326456,53076125,53111941,67.375,25,1,2
6345915,53076125,53076126,94.309,25,1,2
6345915,53076126,53076125,94.309,25,1,2
6326456,53076130,53076125,24.452,25,1,2
6326456,53076130,53111944,60.229,25,1,2
6503352,53076130,53244237,146.99699999999999,25,1,2
326806588,295411883,536805728,193.08500000000006,25,1,2
6318228,52977838,52977839,22.018,25,1,2
6318228,52977839,52977838,22.018,25,1,2
6455094,52977839,53207607,77.351,25,1,2
6455094,52977839,52977840,73.986,25,1,2
6318230,52977840,52977841,21.537,25,1,2
6455094,52977840,52977839,73.986,25,1,2
6455094,52977840,53133210,64.73,25,1,2
6318230,52977841,52977840,21.537,25,1,2
259096584,31191217,31191254,329.6,25,1,5
6429750,31191217,310092211,226.432,25,1,5
428018456,31191217,993051733,111.192,25,1,4
161389088,31191217,290310045,674.347,25,1,5
6420530,4840888502,53175015,39.456,25,1,2
6420530,4840888502,53175014,0.013,25,1,2
239024064,4840888502,53113764,42.227,25,1,2
239024064,4840888502,53175084,0.007,25,1,2
6420585,4840888503,53175085,117.185,25,1,2
6420585,4840888503,53175084,0.013,25,1,2
239024064,4840888503,53175014,0.007,25,1,2
239024064,4840888503,53197853,64.923,25,1,2
158241728,1704779964,1704779186,16.499000000000002,25,2,2
239789485,2475571149,2475571140,21.743,25,1,2
6457841,280873155,280870708,41.89,25,1,2
6457841,280873155,53209899,73.044,25,1,2
25753757,280873155,290310116,165.813,25,1,2
6506938,53246152,53167090,35.906,25,1,2
428020113,31191253,30139314,156.72500000000002,25,1,5
428020122,31191253,130167161,94.111,25,1,3
428023457,31191253,31191261,748.335,25,1,3
259096584,31191254,31191217,329.6,25,1,5
122720507,31191254,290310113,96.443,25,1,5
428020130,31191254,53187807,344.596,25,1,5
428341742,31191254,31191255,226.643,25,1,5
4842790,31191255,31191259,162.028,25,1,2
622462913,31191255,53187808,302.165,25,1,2
428341742,31191255,31191254,226.643,25,1,5
428341745,31191255,3797475916,78.363,25,1,5
4842790,31191259,31191255,162.028,25,1,2
6348052,31191259,53084306,151.757,25,1,2
238489827,31191259,31191261,211.01,25,1,2
238489828,31191259,130167216,337.778,25,1,2
6346469,53078235,2481405929,111.853,25,1,2
6427065,53078235,53152041,499.05499999999995,25,1,2
6427065,53078235,53185112,182.108,25,1,2
238489827,31191261,31191259,211.01,25,1,2
428023464,31191261,53233186,355.24999999999994,25,1,3
428023457,31191261,31191253,748.3349999999998,25,1,3
578715684,31191261,130167117,43.043,25,1,2
6414453,2597664989,53167088,20.629,25,1,2
158241728,1704780021,1704779964,15.111,25,2,2
158241743,1704780021,1704780278,46.366,25,2,2
310465480,3158913277,1263966691,23.593,25,1,2
455599699,4519860487,4519870394,75.596,25,1,2
259109507,4519860487,1202306604,164.62,35,1,2
4729897,130167047,2482626133,257.215,25,2,1
133397788,130167047,30760185,718.742,60,2,2
455599699,4519860488,4519870407,78.894,25,1,2
455599704,4519860488,4519870411,128.646,25,1,2
455599704,4519860488,4519870409,84.385,25,1,2
6454932,53135635,53189279,32.086,25,1,2
6389096,53135635,2468362820,84.167,25,1,2
6454932,53135635,53203043,95.186,25,1,2
6513903,53250324,53250325,54.873,25,1,2
6521496,53250324,308969552,56.391,25,1,2
6521496,53250324,53156396,58.987,25,1,2
6513903,53250325,53250324,54.873,25,1,2
6481358,53152022,53124917,72.402,25,1,2
6402906,53152022,53152025,114.67600000000002,25,1,2
6481358,53152022,53213764,112.774,25,1,2
6402906,53152025,53152022,114.676,25,1,2
6326456,53014824,53014826,58.57,25,1,2
6326456,53014824,53111941,69.257,25,1,2
6462325,53014824,53213628,26.154,25,1,2
6402924,53152041,53152047,254.421,25,1,2
6427065,53152041,53064831,58.751000000000005,25,1,2
6427065,53152041,53078235,499.05499999999995,25,1,2
6326456,53014826,53014824,58.57,25,1,2
259109507,53014826,489180385,118.373,35,1,2
259109507,53014826,53119329,205.97899999999998,35,1,2
6362167,53102891,53102892,24.451,25,1,2
6362167,53102892,53102891,24.451,25,1,2
6499869,53102892,53190598,84.60799999999999,25,1,2
6521496,53102892,53250478,241.07300000000004,25,1,2
6344698,280871211,53068272,116.392,25,1,2
6432019,53238063,313351751,44.632999999999996,25,1,2
6505594,53238063,53198984,308.455,25,1,2
428025022,53238063,3489047859,32.918,25,1,2
428025026,53238063,53096542,387.3280000000001,25,1,2
6402924,53152047,53152041,254.421,25,1,2
6352261,53090619,53075941,33.568,25,1,2
6352267,53090621,53090627,28.771,25,1,2
6393780,53090621,2468364169,142.273,25,1,2
6393780,53090621,53141586,69.087,25,1,2
6352267,53090627,53090621,28.771,25,1,2
13866851,30234950,30234952,194.083,25,2,2
291708007,30234952,30139406,498.571,25,2,3
6503352,53244237,53076130,146.99699999999999,25,1,2
6429947,130167117,53167276,382.971,25,1,2
6432019,130167117,313351751,715.563,25,1,2
578715684,130167117,31191261,43.043,25,1,2
6510555,53119315,53226524,547.8149999999999,25,1,2
55198738,53119315,4601416419,198.438,25,1,2
55198736,53119315,53119461,91.291,35,1,5
428239616,53119315,53119319,180.632,35,1,5
6347026,53080404,53080408,66.588,25,1,2
428239616,53119319,53119320,38.503,35,1,2
428239616,53119319,53119315,180.63199999999998,35,1,5
428239616,53119320,53119319,38.503,35,1,2
6480296,53119320,53227168,87.514,25,1,2
428239602,53119320,2408078401,76.367,35,1,3
6495510,53119321,53217939,77.517,25,1,2
428239601,53119321,2408078401,127.34799999999998,35,1,3
428239604,53119321,53119329,327.862,35,1,3
6347026,53080408,53080404,66.588,25,1,2
6515749,53080408,53239243,79.653,25,1,2
6515749,53080408,53076087,106.759,25,1,2
42881916,536805728,3098112893,41.903999999999996,25,2,2
326806588,536805728,53107628,43.752,25,1,2
326806588,536805728,295411883,193.085,25,1,2
557513439,53119329,53133210,200.08,25,1,2
181984956,53119329,53119332,142.09699999999998,25,1,2
259109507,53119329,53014826,205.97899999999998,35,1,2
428239604,53119329,53119321,327.86199999999997,35,1,3
6499869,53213538,53190598,36.872,25,1,2
6462239,53213538,53213540,95.33500000000001,25,1,2
6499869,53213538,53092886,121.492,25,1,2
6490618,53119332,53234372,41.784,25,1,2
181984956,53119332,53119334,91.114,25,1,2
181984956,53119332,53119329,142.097,25,1,2
98652382,1141299556,1141299604,168.191,25,1,2
6410526,53119334,3418203288,224.38,25,1,2
6512025,53119334,53207607,133.148,25,1,2
181984956,53119334,53119332,91.114,25,1,2
6462239,53213540,53213538,95.33500000000001,25,1,2
6484819,2597642601,53201950,183.03300000000002,25,1,2
6343521,53068141,53068144,183.528,25,1,2
6495510,53068141,53194654,84.983,25,1,2
6495510,53068141,53064873,82.86699999999999,25,1,2
6343521,53068144,53068149,60.724000000000004,25,1,2
6343521,53068144,53068141,183.528,25,1,2
6348226,53068144,53084941,120.99799999999999,25,1,2
6343521,53068149,53068151,144.601,25,1,2
6343521,53068149,53068144,60.724000000000004,25,1,2
6422833,53068149,305286630,96.00800000000001,25,1,2
41656203,30234997,511974232,619.4970000000002,25,2,2
13866843,30234997,30321274,536.4780000000001,60,2,3
6343521,53068151,53068149,144.601,25,1,2
557513439,53068151,53133210,145.311,25,1,2
557513439,53068151,53133202,98.147,25,1,2
6491506,130167161,53234797,228.979,25,1,2
428020112,130167161,130167177,214.961,25,1,3
428020122,130167161,31191253,94.111,25,1,3
309991703,1733685630,1720121124,349.469,60,2,4
159941962,1733685630,53119461,478.0690000000001,25,2,2
6364816,293726591,53106318,160.794,25,1,2
6343530,53068161,53068165,212.046,25,1,2
6427065,53068161,53217837,209.994,25,1,2
6427065,53068161,53064831,81.339,25,1,2
6343530,53068165,53068161,212.046,25,1,2
13866845,30321031,30321103,408.22300000000007,25,2,2
4752457,30321031,30321353,352.83299999999997,25,2,2
6401465,130167177,290310110,219.867,25,1,2
428020112,130167177,130167161,214.96100000000004,25,1,3
428020128,130167177,130167216,292.625,25,1,3
6332994,1107011988,53035723,31.899,25,1,2
259090352,1107011988,53016324,224.088,25,1,2
259090352,1107011988,53039071,42.724000000000004,25,1,2
98652382,1141299604,1141299556,168.191,25,1,2
428025009,1141299604,53084306,78.06,25,1,5
428025008,1141299604,3797475898,56.104000000000006,25,2,2
6487363,53068183,53232261,50.549,25,1,2
6343545,53068183,53068184,70.295,25,1,2
6343545,53068183,53213626,147.813,25,1,2
6490617,53068184,53234370,33.865,25,1,2
240394557,53068184,53068185,81.124,25,1,2
6343545,53068184,53068183,70.295,25,1,2
6352039,53068185,53090369,32.44,25,1,2
240394557,53068185,53068184,81.124,25,1,2
240394557,53068185,53068186,92.905,25,1,2
6345877,53068186,53064895,88.399,25,1,2
6345877,53068186,53075958,205.971,25,1,2
240394557,53068186,53068185,92.905,25,1,2
6445328,53199261,53075892,223.662,25,1,2
6445328,53199261,53075878,221.644,25,1,2
6470170,53199261,53075881,83.50999999999999,25,1,2
6367366,53109150,53071133,106.09,25,1,2
6341560,53109150,3639505617,244.44299999999998,25,1,2
6407609,53109150,53157395,132.70600000000002,25,1,2
6367366,53109153,53071133,144.648,25,1,2
6367366,53109153,53011014,134.215,25,1,2
6396083,53109153,2468397862,226.88299999999998,25,1,2
6522202,1107012004,53154704,156.725,25,1,2
85666423,993864101,286052268,71.642,25,1,2
6348232,1107012008,53084952,102.189,25,1,2
6343619,2470623660,53068288,16.286,25,1,2
6488148,2470623660,53068288,109.26000000000002,25,1,2
6408901,2470623660,53144089,481.644,25,1,2
85666429,993864109,286052324,19.761,25,1,2
6521496,53250478,53194138,84.361,25,1,2
6514204,53250478,53250480,96.723,25,1,2
6514204,53250478,136928122,135.901,25,1,2
6521496,53250478,53102892,241.07300000000006,25,1,2
238489828,130167216,31191259,337.778,25,1,2
428020128,130167216,130167177,292.625,25,1,3
428020120,130167216,290310113,82.984,25,1,4
6514204,53250480,53250478,96.723,25,1,2
6429750,310092210,53185116,58.99,25,1,2
6429750,310092210,53185112,1240.3759999999997,25,1,2
537097102,310092210,3629913586,131.089,25,1,2
13866915,310092211,31191217,226.43199999999996,25,1,5
6429750,310092211,53185116,121.489,25,1,2
28232681,310092211,1216087553,235.25900000000001,25,1,2
6358820,2522384820,2507404746,10.222,25,1,2
6358820,2522384820,3797475898,239.02100000000002,25,1,2
622192068,2522384820,5877663366,32.181,25,1,2
92161108,1069943216,53096530,115.402,25,1,2
85666429,993864113,286052324,11.551,25,1,2
6357010,2475622835,1203782530,401.227,25,1,2
6353039,2475622835,53091560,199.512,25,1,2
6343545,53213626,53068183,147.813,25,1,2
6462325,53213628,53014824,26.154,25,1,2
6445365,53199294,53184408,65.234,25,1,2
6494924,53199294,53175085,81.914,25,1,2
6494924,53199294,53076115,134.873,25,1,2
6445365,53199295,53199297,131.246,25,1,2
6445365,53199295,53193853,71.32,25,1,2
6505413,53199295,53184408,273.009,25,1,2
6445367,53199297,53199298,37.348,25,1,2
6445365,53199297,53199295,131.24599999999998,25,1,2
6488181,53199297,306727401,105.343,25,1,2
6445367,53199298,53199297,37.348,25,1,2
6401465,53150151,290310110,33.461,25,1,2
105537337,1215400398,53133197,66.18299999999999,25,1,2
13866831,30321103,30320197,139.852,25,2,2
6481410,53227986,53209914,397.84200000000004,25,1,2
428239552,53119454,53136258,90.27400000000002,25,1,5
542029898,53119454,1720122434,440.89700000000005,25,2,2
428239556,53119454,53119461,216.596,35,1,5
310465480,1263966691,3158913277,23.593,25,1,2
6432340,1263966691,53187412,59.536,25,1,2
6432340,1263966691,53187411,60.871,25,1,2
55198736,53119461,53119315,91.291,35,1,5
368670466,53119461,3733472443,205.869,25,2,2
428239556,53119461,53119454,216.596,35,1,5
6336542,53049830,53049832,18.619,25,1,2
6499875,53049830,281651687,76.99199999999999,25,1,2
6499875,53049830,53130767,119.19800000000001,25,1,2
6499875,281651687,53241876,55.94500000000001,25,1,2
6499875,281651687,53049830,76.99199999999999,25,1,2
25821844,281651687,281651692,212.599,25,1,2
6336542,53049832,53049830,18.619,25,1,2
6488181,306727401,53199297,105.343,25,1,2
6496402,306727401,53096528,57.557,25,1,2
6496402,306727401,53184410,257.734,25,1,2
239023853,1263966695,2468395614,74.429,25,1,2
6378028,1263966695,53121920,105.49699999999999,25,1,2
6378028,1263966695,1263966694,60.635000000000005,25,1,2
6378028,1263966694,1263966695,60.635000000000005,25,1,2
25821845,281651692,281651693,27.366,25,1,2
25821844,281651692,281651687,212.599,25,1,2
25821848,281651692,4519870414,78.837,25,1,2
25821845,281651693,281651692,27.366,25,1,2
6457852,306727404,53184412,145.502,25,1,2
6343611,53068272,53068273,52.453,25,1,2
6344698,53068272,53071176,41.759,25,1,2
6344698,53068272,280871211,116.392,25,1,2
6343611,53068273,53068272,52.453,25,1,2
440619005,296268275,454623777,355.147,25,2,1
38453811,454623733,296268294,60.97,25,2,1
366238750,454623733,296268293,62.937,25,1,2
428029603,454623733,4271815494,57.482,25,1,4
158241742,1704780278,1704779964,45.366,25,2,2
366238749,296268279,454623779,52.623,25,1,2
366238751,296268279,53096542,43.569,25,1,5
6457480,53209593,53111944,48.659,25,1,2
6439398,1201228284,53144089,64.081,25,1,2
6428776,1201228284,53053041,55.793000000000006,25,1,2
110750583,1201228284,53096530,251.07999999999998,25,1,2
6343619,53068288,2470623660,16.286,25,1,2
6488148,53068288,2470623660,109.26,25,1,2
6343619,53068288,53068290,105.702,25,1,2
6343619,53068290,53068288,105.702,25,1,2
92161109,53068290,305288621,187.29,25,1,2
92161109,53068290,53096530,66.184,25,1,2
6406702,53064194,53106318,97.208,25,1,2
6406702,53064194,53156401,67.697,25,1,2
6341560,53064194,53064196,52.666,25,1,2
6457501,53209604,53207757,36.507000000000005,25,1,2
27029303,296268293,296268294,36.019,25,2,2
366238750,296268293,454623733,62.937,25,1,2
366238752,296268293,454623779,77.345,25,1,2
428029642,296268294,296268295,342.83299999999997,25,2,2
38453838,296268295,130167047,644.3940000000001,60,2,2
213327073,53209605,53207757,47.379,25,1,2
428239619,53209605,1370499690,129.794,35,1,3
6505222,53209605,3629897324,673.615,35,1,2
6341560,53064196,53064198,79.388,25,1,2
6449798,53064196,53202955,60.147,25,1,2
6341560,53064196,53064194,52.666,25,1,2
6341560,53064198,53064199,87.752,25,1,2
6341560,53064198,53064196,79.388,25,1,2
6408913,53064198,53159194,55.744,25,1,2
6341560,53064199,280869755,42.121,25,1,2
6341560,53064199,53064198,87.752,25,1,2
6441391,53064199,305288113,166.71200000000002,25,1,2
6428776,53092882,53184412,27.523,25,1,2
6354186,53092882,53092884,92.267,25,1,2
6428776,53092882,53184411,84.733,25,1,2
6354186,53092884,53092882,92.267,25,1,2
6354191,53092886,136929070,107.65700000000001,25,1,2
6499869,53092886,53241860,117.54599999999999,25,1,2
6499869,53092886,53213538,121.49199999999999,25,1,2
6439398,53144089,1201228284,64.081,25,1,2
6498317,53144089,2470623660,481.644,25,1,2
6439398,53144089,53071104,124.61299999999999,25,1,2
6443000,53197338,53096534,59.98,25,1,2
27029301,454623777,296268279,92.80399999999999,25,2,1
38453839,454623777,454623779,58.699000000000005,25,2,1
366238749,454623779,296268279,52.623,25,1,2
366238752,454623779,296268293,77.345,25,1,2
6482555,53228775,53121925,77.917,25,1,2
6482555,53228775,53228774,75.951,25,1,2
6502098,53228775,53243405,35.244,25,1,2
6406702,53156396,53156397,149.81799999999998,25,1,2
6406702,53156396,31190973,46.535,25,1,2
6433583,53156396,53107404,43.519999999999996,25,1,2
6521496,53156396,53250324,58.987,25,1,2
6406702,53156397,2468397851,7.695,25,1,2
6406702,53156397,53156396,149.81799999999998,25,1,2
6442367,53156397,53194139,161.384,25,1,2
6427065,53217837,53220846,99.489,25,1,2
6414496,53217837,53220846,489.93499999999995,25,1,2
6427065,53217837,53068161,209.99400000000003,25,1,2
6406702,53156401,53064194,67.697,25,1,2
6406702,53156401,2468397851,71.176,25,1,2
6495083,53156401,290310116,60.874,25,1,2
6481358,53209653,53213764,296.425,25,1,2
6455094,53207607,52977839,77.351,25,1,2
6345877,53207607,53064895,171.032,25,1,2
6512025,53207607,53119334,133.148,25,1,2
6358820,3797475898,2522384820,239.02100000000002,25,1,2
428025000,3797475898,53233186,299.976,25,1,5
428025015,3797475898,1141299604,57.408,25,2,2
6396104,53144124,53091560,468.081,25,1,2
6449935,2468362814,53203043,64.935,25,1,2
6389096,2468362814,2468362820,54.516000000000005,25,1,2
562921024,2468362814,5425825461,209.50900000000001,25,1,2
6443707,53064255,53197893,425.75699999999995,25,1,2
6445040,53064255,53197893,213.39200000000002,25,1,2
6445040,53064255,286052268,279.26700000000005,25,1,2
6389096,2468362820,2468362814,54.516000000000005,25,1,2
6389096,2468362820,53135635,84.167,25,1,2
324391275,2468362820,3311328002,36.476,25,1,2
6462521,53213764,130168314,166.645,25,1,2
